tweet_id,airline_sentiment,text
569568612215865344,negative,@USAirways churn rate increasing by the second
569567629083430912,negative,@USAirways I've been on hold at the reservations desk for 3 hours. HELP!!!!
569567252363812864,negative,@USAirways your service in Philly is unacceptable. Look into better service✌️ a 16 yr old shouldnt have a hard time http://t.co/WDAKTmr7Mj
569567084721655808,negative,"@USAirways Its not just PHL, at BTV today made to deplane because ""it's Sunday and we don't know if maintenance will be available"""
569566712397471746,negative,@USAirways are there such things as non-delayed flights or na? Get your shit together and get me out of here
569566514132717568,negative,"@USAirways After today,no reason 4 anyone to not approve merger with @AmericanAir,other airlines have no reason to fear losing business to U"
569566323912671232,neutral,@USAirways Look into better service.
569565598772043776,negative,"@USAirways your customer service in Philly is deplorable, rude &amp; unprofessional gate agents after delays &amp; Cancelled Flightations #takingthistothetop"
569565468937232384,neutral,@USAirways flights to Dfw Cancelled Flightled today?
569565125344141312,negative,@USAirways should look into better service✌️
569564566272811008,negative,@USAirways your mobile app is horrible!  Needs a major overhaul
569563297164480513,negative,@USAirways you should get better employees✌️
569563148472225794,negative,"@USAirways stuck on Tarmac for 30 mins at PHL waiting for someone to load baggage,ridiculous http://t.co/BRCsjBxG2s"
569562731356901376,negative,@USAirways next time you promise an ontime departure you should stick to it instead of stuffing us in this sweat box with no air
569562007671853056,negative,@USAirways @MrRenevendez I've been trying to contact them for 24 hours already! Yesterday I waited 7 hours today 5+! http://t.co/gn30p75KqB
569561389121060864,negative,"@USAirways Yes, there is horrible snow. But seriously, can you not hire more people to answer the phones? Competitor have call back numbers."
569561225488678913,neutral,@USAirways what's your pet policy?
569561062749700097,negative,@USAirways final count 3 hours 24 minutes on hold to be told I need to log in to U.S. Airways website and there was nothing else to be done
569560386548006912,neutral,@USAirways come scoop
569560151100821504,negative,@USAirways 4 hrs and counting today alone... like I don't have other things to accomplish today than to just keep holding!!!
569559847131164672,negative,@USAirways @ClaudOakeshott how about a link that works pls Nothing but complete frustration w usair last 12 hrs
569559311095095296,negative,@USAirways That link doesn't work on mobile.
569559149933142016,neutral,@USAirways @USAirways I used my AAdvantage Number connected to the USAirways when I booked tickets for friends. Will it benefit my account?
569558986665537537,negative,@USAirways quit being cheap and hire some call center employees. It shouldn't take half a day to call you
569558791433416704,negative,@usairways Cancelled Flighted and rescheduled. said I'd have to pay $75 for earlier flight at next gate. Today @delta proactively offered same for $0
569558377178603520,negative,@USAirways @corybronze  INCONVENIENCE? Are you people freaking nuts? This guy has TWO KIDS WITH HIM and you STRAND him in an airport! #FAIL
569558156512088064,negative,@USAirways on delayed flight from Phil to stt and looks like we'll miss the car ferry to at john where our lodging is. Help with housing?
569558153202774016,negative,@USAirways @TheHaileyTate Another blatant lie from @USAirways
569558096613380098,negative,@USAirways Round Two of being THE worst airline ever.
569557964991930368,negative,@USAirways I have been trying to get through to a representative for 7 hours aboout my Cancelled Flightled flight. Have you simply given up?
569557662997852160,negative,@USAirways @JosephTReis Can't believe advice to call customer service. I was on hold for 3 hrs this morning and finally gave up.
569557167411478528,negative,@USAirways pretty upset I drove from Philly to MHtT still no info on my bags. What's the deal!
569556807703764992,negative,@USAirways is the @comcast of airlines #2hrs35minOnHold
569556697603280897,negative,@USAirways No thank you. @AmericanAir was responsive &amp; I found alternate travel home.
569556500928188416,negative,@USAirways luggage and contents destroyed both on outbound trip last week&amp;inbound lastnight in philadelphia #Careless
569556399585402880,negative,@USAirways all these planes sitting here and no one going home. #usairwaysfail http://t.co/jN3V3k3qGv
569555930028748800,negative,@USAirways @JosephTReis Dont bother. They dont pick up the phone. Worst customer service going
569555929798217730,negative,"@USAirways overloads small plane with extra baggage and then. Has to take them off... Poor execution #4435, 75 minute delay..."
569555517502300160,negative,@USAirways might possibly be THE WORST airline ever! I think it's time to brush up on customer service! #sorude
569555455963471872,negative,"@USAirways , I am embarrassed for us air and their inability to manage during weather delays.handling of # 4435 is an example"
569555413450027011,negative,@USAirways are the bags off Flight 1898 CLT to JFK? We landed last night just before midnight.
569555411998613505,negative,@USAirways not impressed with your customer service. everyone has been unhelpful and incredibly rude.
569555072067051520,negative,@USAirways 45 minutes and moved two feet in BZE. 👎 http://t.co/AwGjkjIIac
569553488885243904,negative,@USAirways on hold 2 hours 54 minutes. What's going on?
569552947903754240,negative,@USAirways NOW they're not even accepting calls AT ALL! Come on.
569552945324273665,negative,@USAirways WORST customer service ever!!!
569552426698723330,negative,@USAirways Three hour delay from Miami to London.  None of the other flights today are delayed. Put me on another flight!
569551994949648385,negative,@USAirways there is no extreme weather in Miami. Pick up the phone. Hire more people.
569551779752386560,negative,@USAirways over 2 hours and 14 minutes on hold and counting. Thanks for the help! #customerservice #brutal http://t.co/VsKXyAmnom
569551374867939328,negative,@USAirways Uh yeah. Flight boarded &amp; now 1 hr Late Flightr we still sit. Update on 4435 to DCA?
569549401364029440,negative,"@USAirways can you get me home to Syracuse? After 6 Cancelled Flightled flights, one re routing three of us are sitting in Charlotte"
569548800169283586,negative,@USAirways @British_Airways three hour flight delay. On the phone for 45min and counting.
569548355489148928,negative,@USAirways just informed of three hour delay. Pick up the phone and get me on another flight!
569547921189933056,negative,@USAirways needs to hire more people http://t.co/3LPVFhKy2F
569547782039728129,negative,@USAirways if I try and call your reservations line will someone answer the phone now or will I be on hold for an hour again?
569546858122616833,neutral,@USAirways My hubby has a 5hr layover in DFW fm the cxl'd flt. Pls help get him home sooner if you can! Any room on S/by 2 BWI or PHL today?
569546689943482368,negative,@USairways E190 lands without nose gear in Houston - @Flightglobal http://t.co/Yf9NhMwyFF
569546406442209280,negative,@USAirways Your customer service line keeps telling me call back Late Flightr and disconnects. How can I talk to someone about my flight?
569545779079094272,negative,@USAirways I tried calling for yet another delayed flight and was told the phone line couldn't handle the volume and was hung up on. Twice.
